id,date,contact,description,cashCheckCC,checkNumber,account,debitAmount,creditAmount,refNumber,typeCode,dailyConfirm
18,2021-05-29,,Edit Inventory Item - Caridwen 1.5 oz,none,0,400.3 - Inventory Adj,0.00,9.00,7,Inventory,0
19,2021-05-29,,Edit Inventory Item - Iduna  1.5 oz,none,0,120.0 - Inventory,3.21,0.00,106,Inventory,0
20,2021-05-29,,Edit Inventory Item - Iduna  1.5 oz,none,0,400.3 - Inventory Adj,0.00,3.21,106,Inventory,0
21,2021-05-29,,Edit Inventory Item - Ceridwin 1.5 oz,none,0,120.0 - Inventory,0.00,20.50,105,Inventory,0
22,2021-05-29,,Edit Inventory Item - Ceridwin 1.5 oz,none,0,400.3 - Inventory Adj,20.50,0.00,105,Inventory,0
23,2021-05-29,,Edit Inventory Item - delete this,none,0,120.0 - Inventory,0.00,105.69,104,Inventory,0
24,2021-05-29,,Edit Inventory Item - delete this,none,0,400.3 - Inventory Adj,105.69,0.00,104,Inventory,0
25,2021-05-29,,Edit Inventory Item - deleteIduna 1.5 oz,none,0,120.0 - Inventory,0.00,3.11,20,Inventory,0
26,2021-05-29,,Edit Inventory Item - deleteIduna 1.5 oz,none,0,400.3 - Inventory Adj,3.11,0.00,20,Inventory,0
27,2021-05-30,,Edit Inventory Item - Silkie Shampoo 12oz,none,0,120.0 - Inventory,0.00,23.68,69,Inventory,0
28,2021-05-30,,Edit Inventory Item - Silkie Shampoo 12oz,none,0,400.3 - Inventory Adj,23.68,0.00,69,Inventory,0
29,2021-05-30,,Edit Inventory Item - Silkie Shampoo 12oz,none,0,120.0 - Inventory,17.76,0.00,69,Inventory,0
30,2021-05-30,,Edit Inventory Item - Silkie Shampoo 12oz,none,0,400.3 - Inventory Adj,0.00,17.76,69,Inventory,0
31,2021-05-30,,Recipe Creation - Labor,none,0,120.0 - Inventory,0.00,0.00,34,Recipe,0
32,2021-05-30,,Recipe Creation - Labor,none,0,220.0 - Labor Production,0.00,0.00,34,Recipe,0
33,2021-05-30,,Edit Inventory Item - Soft Body Wash 12oz,none,0,120.0 - Inventory,0.00,13.38,78,Inventory,0
34,2021-05-30,,Edit Inventory Item - Soft Body Wash 12oz,none,0,400.3 - Inventory Adj,13.38,0.00,78,Inventory,0
35,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,11.54,0.00,91,Inventory,0
36,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,11.54,91,Inventory,0
37,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,1.80,11,Inventory,0
38,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,1.80,0.00,11,Inventory,0
39,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,9.32,32,Inventory,0
40,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,9.32,0.00,32,Inventory,0
41,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,10.37,35,Inventory,0
42,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,10.37,0.00,35,Inventory,0
43,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,2.52,40,Inventory,0
44,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,2.52,0.00,40,Inventory,0
45,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,21.24,51,Inventory,0
46,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,21.24,0.00,51,Inventory,0
47,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,3.60,10,Inventory,0
48,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,3.60,0.00,10,Inventory,0
49,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,0.00,64,Inventory,0
50,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,0.00,64,Inventory,0
51,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,5.00,22,Inventory,0
52,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,5.00,0.00,22,Inventory,0
53,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,2.00,42,Inventory,0
54,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,2.00,0.00,42,Inventory,0
55,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,48.00,57,Inventory,0
56,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,48.00,0.00,57,Inventory,0
57,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,26.82,0.00,58,Inventory,0
58,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,26.82,58,Inventory,0
59,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,2.00,0.00,92,Inventory,0
60,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,2.00,92,Inventory,0
61,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,1.00,93,Inventory,0
62,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,1.00,0.00,93,Inventory,0
63,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,2.88,0.00,5,Inventory,0
64,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,2.88,5,Inventory,0
65,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,2.90,0.00,53,Inventory,0
66,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,2.90,53,Inventory,0
67,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,2.55,63,Inventory,0
68,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,2.55,0.00,63,Inventory,0
69,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,5.90,88,Inventory,0
70,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,5.90,0.00,88,Inventory,0
71,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,5.90,0.00,88,Inventory,0
72,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,5.90,88,Inventory,0
73,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,2.88,5,Inventory,0
74,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,2.88,0.00,5,Inventory,0
75,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,2.90,53,Inventory,0
76,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,2.90,0.00,53,Inventory,0
77,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,2.55,0.00,63,Inventory,0
78,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,2.55,63,Inventory,0
79,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,5.00,0.00,22,Inventory,0
80,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,5.00,22,Inventory,0
81,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,2.00,0.00,42,Inventory,0
82,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,2.00,42,Inventory,0
83,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,48.00,0.00,57,Inventory,0
84,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,48.00,57,Inventory,0
85,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,26.82,58,Inventory,0
86,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,26.82,0.00,58,Inventory,0
87,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,2.00,92,Inventory,0
88,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,2.00,0.00,92,Inventory,0
89,2021-05-31,,Edit Inventory Item,none,0,120.0 - Inventory,1.00,0.00,93,Inventory,0
90,2021-05-31,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,1.00,93,Inventory,0
91,2021-06-01,Janet,Sales Receipt,Cash,0,101.0 - Cash Drawer,7.67,0.00,32,Sales Recipt,1
92,2021-06-01,Janet,Sales Receipt,Cash,0,400.1 - Revenue,0.00,7.00,32,Sales Recipt,0
93,2021-06-01,Janet,Sales Receipt,Cash,0,200.0 - Sales Tax Payable,0.00,0.67,32,Sales Recipt,0
94,2021-06-01,Janet,Sales Receipt,Cash,0,120.0 - Inventory,0.00,3.00,32,Sales Recipt,0
95,2021-06-01,Janet,Sales Receipt,Cash,0,400.6 - Inventory COS,3.00,0.00,32,Sales Recipt,0
96,2021-06-01,Nature In A Bottle,Purchasing Receipt,none,0,120.0 - Inventory,230.78,0.00,15,Purchasing Recipt,0
97,2021-06-01,Nature In A Bottle,Purchasing Receipt,none,0,210.0 - Accounts Payable,0.00,230.78,15,Purchasing Recipt,0
98,2021-06-01,New Name Test,Purchasing Receipt,none,0,120.0 - Inventory,55.00,0.00,16,Purchasing Recipt,0
99,2021-06-01,New Name Test,Purchasing Receipt,none,0,101.1 - Petty Cash,0.00,55.00,16,Purchasing Recipt,0
104,2021-06-01,Nature In A Bottle,pd inv #,none,0,101.2 - Western State Bank - Checking,0.00,230.78,3,Cash Transaction,0
105,2021-06-01,Nature In A Bottle,pd inv #,none,0,210.0 - Accounts Payable,230.78,0.00,3,Cash Transaction,0
106,2021-06-01,New Name Test,Purchasing Receipt,none,0,120.0 - Inventory,95.00,0.00,17,Purchasing Recipt,0
107,2021-06-01,New Name Test,Purchasing Receipt,none,0,210.0 - Accounts Payable,0.00,95.00,17,Purchasing Recipt,0
110,2021-06-01,Bernadette,Sales Receipt,none,0,110.0 - Account Receivables,100.00,0.00,33,Sales Recipt,0
111,2021-06-01,Bernadette,Sales Receipt,none,0,400.1 - Revenue,0.00,100.00,33,Sales Recipt,0
112,2021-06-01,Bernadette,Sales Receipt,none,0,120.0 - Inventory,0.00,23.75,33,Sales Recipt,0
113,2021-06-01,Bernadette,Sales Receipt,none,0,400.6 - Inventory COS,23.75,0.00,33,Sales Recipt,0
114,2021-06-01,Bernadette,pd invoice,Cash,0,101.0 - Cash Drawer,100.00,0.00,1,Cash Transaction,1
115,2021-06-01,Bernadette,pd invoice,Cash,0,101.0 - Cash Drawer,0.00,100.00,1,Cash Transaction,1
116,2021-06-01,Bernadette,pd inv,none,0,101.0 - Cash Drawer,100.00,0.00,5,Cash Transaction,1
117,2021-06-01,Bernadette,pd inv,none,0,110.0 - Account Receivables,0.00,100.00,5,Cash Transaction,0
118,2021-06-02,,Edit Inventory Item - Chamomile Oil,none,0,120.0 - Inventory,0.00,231.00,108,Inventory,0
119,2021-06-02,,Edit Inventory Item - Chamomile Oil,none,0,400.3 - Inventory Adj,231.00,0.00,108,Inventory,0
120,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,5.90,88,Inventory,0
121,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,5.90,0.00,88,Inventory,0
122,2021-06-02,,Add Inventory Item - Mullien Infusion,none,0,120.0 - Inventory,3.60,0.00,117,Inventory,0
123,2021-06-02,,Add Inventory Item - Mullien Infusion,none,0,400.3 - Inventory Adj,0.00,3.60,117,Inventory,0
124,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,7.52,3,Inventory,0
125,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,7.52,0.00,3,Inventory,0
126,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,5.00,22,Inventory,0
127,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,5.00,0.00,22,Inventory,0
128,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,2.00,42,Inventory,0
129,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,2.00,0.00,42,Inventory,0
130,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,39.00,57,Inventory,0
131,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,39.00,0.00,57,Inventory,0
132,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,26.82,0.00,58,Inventory,0
133,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,26.82,58,Inventory,0
134,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,2.00,0.00,92,Inventory,0
135,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,2.00,92,Inventory,0
136,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,1.00,93,Inventory,0
137,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,1.00,0.00,93,Inventory,0
138,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,2.88,0.00,5,Inventory,0
139,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,2.88,5,Inventory,0
140,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,2.90,0.00,53,Inventory,0
141,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,2.90,53,Inventory,0
142,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,2.55,63,Inventory,0
143,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,2.55,0.00,63,Inventory,0
144,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,2.88,5,Inventory,0
145,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,2.88,0.00,5,Inventory,0
146,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,2.90,53,Inventory,0
147,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,2.90,0.00,53,Inventory,0
148,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,2.55,0.00,63,Inventory,0
149,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,0.00,2.55,63,Inventory,0
150,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,2.55,63,Inventory,0
151,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,2.55,0.00,63,Inventory,0
152,2021-06-02,,Edit Inventory Item,none,0,120.0 - Inventory,0.00,118.75,109,Inventory,0
153,2021-06-02,,Edit Inventory Item,none,0,400.3 - Inventory Adj,118.75,0.00,109,Inventory,0
156,2021-06-02,sks,Purchasing Receipt,none,0,120.0 - Inventory,75.00,0.00,18,Purchasing Recipt,0
157,2021-06-02,sks,Purchasing Receipt,none,0,210.0 - Accounts Payable,0.00,75.00,18,Purchasing Recipt,0
162,2021-06-02,,Add Inventory Item - Purple stuff 2,none,0,120.0 - Inventory,165.00,0.00,118,Inventory,0
163,2021-06-02,,Add Inventory Item - Purple stuff 2,none,0,400.3 - Inventory Adj,0.00,165.00,118,Inventory,0
166,2021-06-02,,adj inv to actual,none,0,120.0 - Inventory,0.00,432.63,2,General Journal,0
167,2021-06-02,,adjust inv to actual,none,0,400.3 - Inventory Adj,432.63,0.00,2,General Journal,0
168,2021-06-02,,Bank Deposit,none,0,101.0 - Cash Drawer,0.00,7.67,24,Cash Transaction,1
169,2021-06-02,,Bank Deposit,none,0,101.1 - Petty Cash,7.67,0.00,24,Cash Transaction,1
172,2021-06-03,,adj to bal 1418.92,none,0,101.3 - Western St Bank - Savings,1418.92,0.00,18,Cash Transaction,0
173,2021-06-03,,adj to bal 1418.92,none,0,300.1 - Pre period adjustments,0.00,1418.92,18,Cash Transaction,0
178,2021-06-05,Farmers Mkt,Sales Receipt,none,0,101.0 - Cash Drawer,35.00,0.00,34,Sales Recipt,1
179,2021-06-05,Farmers Mkt,Sales Receipt,none,0,400.1 - Revenue,0.00,35.00,34,Sales Recipt,0
180,2021-06-05,Farmers Mkt,Sales Receipt,none,0,120.0 - Inventory,0.00,13.24,34,Sales Recipt,0
181,2021-06-05,Farmers Mkt,Sales Receipt,none,0,400.6 - Inventory COS,13.24,0.00,34,Sales Recipt,0
182,2021-06-05,,Bank Deposit,none,0,101.0 - Cash Drawer,0.00,103.00,23,Cash Transaction,1
183,2021-06-05,,Bank Deposit,none,0,101.1 - Petty Cash,103.00,0.00,23,Cash Transaction,1
187,2021-06-05,Farmers Mkt,fees and taxes,none,0,101.1 - Petty Cash,0.00,5.10,22,Cash Transaction,0
188,2021-06-05,Farmers Mkt,fees and taxes,none,0,400.7 - Fees COS,5.10,0.00,22,Cash Transaction,0
197,2021-06-06,sks,complete test trans.,Cash,0,101.2 - Western State Bank - Checking,0.00,75.00,25,Cash Transaction,0
198,2021-06-06,sks,complete test trans.,Cash,0,210.0 - Accounts Payable,75.00,0.00,25,Cash Transaction,0
199,2021-06-06,New Name Test,complete test trans.,Cash,0,101.2 - Western State Bank - Checking,0.00,95.00,26,Cash Transaction,0
200,2021-06-06,New Name Test,complete test trans.,Cash,0,210.0 - Accounts Payable,95.00,0.00,26,Cash Transaction,0
209,2021-06-07,Steam,tyto eco,none,0,101.2 - Western State Bank - Checking,0.00,7.65,27,Cash Transaction,0
210,2021-06-07,Steam,tyto eco,none,0,310.1 - Personal expenses,7.65,0.00,27,Cash Transaction,0
221,2021-06-07,,adj inv to actual,none,0,120.0 - Inventory,22963.82,0.00,5,General Journal,0
222,2021-06-07,,adjust inv to actual,none,0,300.1 - Pre period adjustments,0.00,22963.82,5,General Journal,0
226,2021-06-05,Bank West,Jason rent,none,0,420.1 - Rent Income,0.00,350.00,4,General Journal,0
227,2021-06-05,Bank West,Mtg pmnt,none,0,230.1 - BankWest Mtg Loan,700.00,0.00,4,General Journal,0
228,2021-06-05,Bank West,Western bank ck,none,0,101.2 - Western State Bank - Checking,0.00,350.00,4,General Journal,0
229,2021-05-28,,adj to bal 5/28/21,none,0,101.2 - Western State Bank - Checking,1133.33,0.00,17,Cash Transaction,0
230,2021-05-28,,adj to bal 5/28/21,none,0,300.1 - Pre period adjustments,0.00,1133.33,17,Cash Transaction,0
231,2021-06-06,,rvrs test adjs,none,0,101.2 - Western State Bank - Checking,170.00,0.00,28,Cash Transaction,0
232,2021-06-06,,rvrs test adjs,none,0,300.1 - Pre period adjustments,0.00,170.00,28,Cash Transaction,0
237,2021-06-03,social security,ss,none,0,101.2 - Western State Bank - Checking,907.00,0.00,29,Cash Transaction,0
238,2021-06-03,social security,ss,none,0,410.0 - Social Security pmnt,0.00,907.00,29,Cash Transaction,0
239,2021-06-13,,gas,none,0,101.2 - Western State Bank - Checking,0.00,20.01,30,Cash Transaction,0
240,2021-06-13,,gas,none,0,530.2 - Gas,20.01,0.00,30,Cash Transaction,0
241,2021-06-12,Farmers Mkt,Sales Receipt,Cash,0,101.0 - Cash Drawer,30.00,0.00,36,Sales Recipt,1
242,2021-06-12,Farmers Mkt,Sales Receipt,Cash,0,400.1 - Revenue,0.00,30.00,36,Sales Recipt,0
243,2021-06-12,Farmers Mkt,Sales Receipt,Cash,0,120.0 - Inventory,0.00,9.00,36,Sales Recipt,0
244,2021-06-12,Farmers Mkt,Sales Receipt,Cash,0,400.6 - Inventory COS,9.00,0.00,36,Sales Recipt,0
247,2021-06-15,Owens hardware,lawn mower,none,0,101.2 - Western State Bank - Checking,0.00,317.54,1,Cash Transaction,0
248,2021-06-15,Owens hardware,lawn mower,none,0,310.1 - Personal expenses,317.54,0.00,1,Cash Transaction,0
251,2021-06-16,,fix jojoba adj,none,0,400.3 - Inventory Adj,0.00,20014.28,0,General Journal,0
252,2021-06-16,,fix jojoba adj,none,0,300.1 - Pre period adjustments,20014.28,0.00,0,General Journal,0
